Date,cm_active_customers_28d_gap549,cm_active_customers_91d_gap549,cm_orders_per_active_customer_91d_gap549,cm_revenue_per_active_customer_91d_gap549,cm_new_customer_order_share_91d_gap549,cm_repeat_customer_order_share_91d_gap549,cm_loyal_customer_order_share_91d_gap549,cm_repeat_within_365d_order_share_91d_gap549,cm_median_inter_order_gap_91d_gap549,cm_median_customer_tenure_days_91d_gap549,cm_age_18_34_order_share_91d_gap549,cm_age_35_54_order_share_91d_gap549,cm_age_55_plus_order_share_91d_gap549,cm_female_order_share_91d_gap549,cm_mobile_order_share_91d_gap549,cm_paid_search_acq_order_share_91d_gap549,cm_organic_search_acq_order_share_91d_gap549,cm_east_region_order_share_91d_gap549,cm_region_entropy_91d_gap549,cm_acquisition_entropy_91d_gap549
2015-06-27,4066.0,10728.0,1.2461782252050708,23286.172575503355,0.23539531752561896,0.7646046824743811,0.5565113321864014,0.7070835514997382,105.35714285714286,284.1263736263736,0.43204428154686214,0.4553070536315356,0.11264866482160221,0.49502580596903284,0.454858254170095,0.19567656518812176,0.3052584336898796,0.4461066646720024,1.0670542339917441,1.6933182093981944
2015-06-28,4104.0,10783.0,1.2475192432532691,23093.049912825743,0.23632173654475172,0.7636782634552483,0.556199821587868,0.7065120428189117,105.85714285714286,284.1758241758242,0.4318316978887898,0.45509961344038063,0.11306868867082961,0.4957627118644068,0.45465358311031817,0.1948409158489444,0.305902468034493,0.446104668450788,1.067143485285348,1.6929136963902414
2015-06-29,4120.0,10743.0,1.247230754910174,22939.756365074933,0.23494290618702887,0.7650570938129712,0.5581013508470781,0.7071423240540339,106.02747252747253,285.85714285714283,0.431226210911262,0.45704903350996345,0.11172475557877454,0.4957086349727592,0.454287633405478,0.1947906560191059,0.30569445481006047,0.4454810060452273,1.0673476651456988,1.6932539080035476
2015-06-30,4182.0,10708.0,1.2468248038849459,22702.383554351887,0.23496367313309865,0.7650363268669014,0.5596584525503707,0.706538836042244,106.32967032967034,286.4725274725275,0.4320275634783911,0.45607070631413377,0.1119017302074751,0.4955434049883904,0.45344917983671634,0.1937682570593963,0.305744888023369,0.44685791326492397,1.0665656426172718,1.6933840061656409
2015-07-01,4470.0,10863.0,1.2504832919083126,22430.338401914756,0.23490871613663133,0.7650912838633687,0.5612485276796231,0.7065665488810365,106.65934065934066,287.4725274725275,0.4330094228504123,0.4545053003533569,0.11248527679623085,0.49661366313309774,0.45281213191990577,0.19390459363957596,0.30572732626619553,0.4470700824499411,1.0662949450390689,1.6931917464811974
2015-07-02,4733.0,10987.0,1.2525712205333577,22114.753462273595,0.23470425810202006,0.76529574189798,0.5616916145909024,0.7058567068740008,107.08791208791209,288.65934065934067,0.43264060456329023,0.45451242551954657,0.1128469699171632,0.497529428862084,0.4513878796686528,0.1935765150414184,0.3056968463886063,0.4455021072518529,1.0670799318797082,1.6923561383598886
2015-07-03,4989.0,11111.0,1.2562325623256232,21887.041653316533,0.23577876486602664,0.7642212351339733,0.5611835506519559,0.7045421980226394,107.12087912087912,289.3076923076923,0.4320103166642785,0.45515116778908155,0.11283851554663991,0.49684768591488754,0.4524287147155753,0.19300759421120503,0.30563117925204186,0.44612408654535035,1.0667036067772255,1.69278426683149
2015-07-04,5193.0,11241.0,1.2605640067609643,21621.9342131483,0.23535638673253353,0.7646436132674664,0.5623853211009174,0.7042342978122794,107.4065934065934,290.33516483516485,0.43126323218066337,0.45483415666901905,0.11390261115031758,0.49689484827099506,0.4524347212420607,0.1935074100211715,0.30437544107268877,0.44678899082568807,1.0659431084801274,1.693316147069025
2015-07-05,5301.0,11378.0,1.2628757250834945,21459.176484443662,0.23592455981627114,0.7640754401837289,0.5621128818985316,0.7037372120537267,107.8021978021978,291.2967032967033,0.4296749947804301,0.45660797550281856,0.11371702971675134,0.49627670679935976,0.45236272531143434,0.19395921776045655,0.3037789686129863,0.4458904586262092,1.0664342859485543,1.6936064656269132
2015-07-06,5292.0,11379.0,1.261798049037701,21416.404341330523,0.23596601197938433,0.7640339880206157,0.5619167014904582,0.703370943028277,108.31868131868131,292.1923076923077,0.42972558852207826,0.45647026048196127,0.11380415099596045,0.4966569160050146,0.45229140548822955,0.19382922412592282,0.3035241677113804,0.4458141802479454,1.0666210674485979,1.694217240410762
2015-07-07,5288.0,11381.0,1.2623671030665145,21368.500318952643,0.2356093826129324,0.7643906173870676,0.5618431126888007,0.7032783462100647,108.58241758241758,293.24725274725273,0.4306396603327069,0.4557666875478527,0.11359365211944038,0.4959281687199833,0.452564905686643,0.19412542632421523,0.3036124451868866,0.446091738010719,1.0664833335147117,1.6938913355473921
2015-07-08,5281.0,11361.0,1.2644133438957839,21344.08709620632,0.23515489035851025,0.7648451096414898,0.563661677688827,0.7037939436129481,108.23076923076923,295.45604395604397,0.43090845805777933,0.45589975635224506,0.11319178558997564,0.4953706926557605,0.4525583014270797,0.1946397493908806,0.3042116254785938,0.4459450052210233,1.0664516063221345,1.6932501531232074
2015-07-09,5276.0,11388.0,1.2644889357218125,21346.675286266243,0.23506944444444444,0.7649305555555556,0.5638888888888889,0.7039583333333334,107.94505494505495,295.5769230769231,0.430625,0.4558333333333333,0.11354166666666667,0.4951388888888889,0.4527777777777778,0.19520833333333334,0.30486111111111114,0.44645833333333335,1.066244402530812,1.6926106157300917
2015-07-10,5259.0,11384.0,1.2663387210119466,21396.729032853127,0.23439234184239732,0.7656076581576027,0.5652053274139844,0.7045643729189789,107.95054945054945,296.4340659340659,0.43070199778024415,0.45574361820199777,0.11355438401775805,0.4944506104328524,0.45248335183129856,0.19568534961154274,0.3054938956714761,0.4456853496115427,1.066593511023503,1.6922386272774685
2015-07-11,5189.0,11369.0,1.2641393262380156,21338.644535139414,0.23462287781797941,0.7653771221820206,0.5656136932925132,0.7043556916225995,108.21428571428571,296.11538461538464,0.42993320345115504,0.456443083774005,0.11362371277483997,0.4945032006679655,0.453033676593376,0.19572780406345672,0.30573337044252713,0.44572780406345675,1.0667905652266176,1.6917797659601763
2015-07-12,5106.0,11324.0,1.264394206993995,21280.113011303423,0.23439027797178377,0.7656097220282162,0.5660706802626065,0.7043581505796899,108.76373626373626,297.5659340659341,0.4305070540578293,0.4558597569492946,0.1136331889928761,0.49469199608883924,0.4534851236206174,0.19576756530241654,0.30604833077245425,0.44594217069423103,1.0667513453495263,1.6917617444011097
2015-07-13,5052.0,11311.0,1.264256033949253,21294.872898947928,0.23405594405594404,0.7659440559440559,0.5660839160839161,0.7045454545454546,108.87362637362638,298.7087912087912,0.43097902097902097,0.4553846153846154,0.11363636363636363,0.4954545454545455,0.45293706293706293,0.19594405594405595,0.30615384615384617,0.4464335664335664,1.066419406493349,1.691457415894643
2015-07-14,5004.0,11295.0,1.264364763169544,21275.1842647189,0.23408724879210138,0.7659127512078986,0.5657867096141727,0.7043624396050697,108.78571428571429,299.0989010989011,0.4314823891884322,0.45515019956585673,0.11336741124571108,0.49534346334290313,0.4531895525523423,0.19585463202856943,0.30642111896925983,0.44583712625166305,1.0666044750432606,1.6913397868484707
2015-07-15,4929.0,11257.0,1.2640135027094253,21212.502136448435,0.23360742146320895,0.7663925785367911,0.5665190807505798,0.7044064937803078,109.05494505494505,300.94505494505495,0.4316536650502495,0.45456462154754373,0.11378171340220676,0.4947642139292993,0.4518237402487877,0.1959378733572282,0.3057839623304519,0.44627169864361516,1.0663863823973465,1.6914182374048197
2015-07-16,4870.0,11244.0,1.2641408751334045,21161.126655104945,0.23406500633178556,0.7659349936682144,0.5663430420711975,0.7038834951456311,109.31318681318682,301.74725274725273,0.4322498944702406,0.453848318559167,0.11390178697059238,0.49549739693260164,0.45110454481497114,0.19600393977768396,0.3056845363725904,0.4463205290558604,1.0663058477824063,1.6914622110696103
2015-07-17,4817.0,11227.0,1.2644517680591432,21129.7709361361,0.23302338686954072,0.7669766131304593,0.5674133558748944,0.7046351084812623,109.24175824175825,303.3956043956044,0.4332910679064525,0.4530853761622992,0.11362355593124823,0.49563257255564946,0.4511834319526627,0.19639335023950408,0.3055085939701324,0.4456184840800225,1.066425795333837,1.6910211147374874
2015-07-18,4749.0,11184.0,1.264216738197425,21109.75124642346,0.23268972345993352,0.7673102765400664,0.5670132258292666,0.7045052691137987,109.52747252747253,303.8736263736264,0.43298677417073345,0.45286088125044205,0.11415234457882453,0.49565032887757265,0.45137562769644246,0.1964778272862296,0.3061036848433411,0.44486880260273004,1.0668327648703042,1.6902349902525822
2015-07-19,4627.0,11127.0,1.265300620113238,21119.255661903477,0.2319767028908303,0.7680232971091697,0.5681511470985156,0.705021663470417,109.43406593406593,305.4835164835165,0.4331983805668016,0.4532282122309823,0.11357340720221606,0.49563179203068397,0.45159457347823,0.19617870587399674,0.30627175225513176,0.4442076852049151,1.067145253117488,1.690267726505109
2015-07-20,4570.0,11090.0,1.2650135256988277,21112.783225428313,0.2319481074916245,0.7680518925083755,0.5681801981609523,0.7046831563190534,109.39010989010988,307.16483516483515,0.43267517285622636,0.45391688644949746,0.11340794069427615,0.49561622353695917,0.45184973982464893,0.1959512438520208,0.3066505096585644,0.44536317627771044,1.066669470388054,1.6902235764481703
2015-07-21,4462.0,11059.0,1.2650330047924767,21055.461052536397,0.23187991422444604,0.768120085775554,0.5687634024303073,0.7048606147248034,109.54945054945055,308.24725274725273,0.43187991422444605,0.45439599714081486,0.1137240886347391,0.4958541815582559,0.45132237312365975,0.19599714081486777,0.30621872766261615,0.44388849177984274,1.0673588275702333,1.6904813219017063
2015-07-22,4338.0,11032.0,1.2644126178390138,21047.888624909356,0.23127105885726576,0.7687289411427343,0.5692164312853968,0.7051401534160154,109.99450549450549,309.04395604395603,0.432217363251846,0.45465624775969604,0.11312638898845795,0.49609290988601334,0.450569933328554,0.1970033694171625,0.305828374793892,0.4438310990035128,1.0671428239217315,1.690399686516526
2015-07-23,4235.0,11022.0,1.2656505171475232,21053.285360188715,0.23025089605734766,0.7697491039426523,0.5701075268817204,0.7060215053763441,109.78021978021978,310.8076923076923,0.4317562724014337,0.454910394265233,0.11333333333333333,0.49591397849462365,0.45082437275985665,0.1967741935483871,0.30666666666666664,0.4425089605734767,1.067522272836938,1.6900722837492486
2015-07-24,4195.0,11010.0,1.2654859218891916,21058.081308810175,0.2298858824373789,0.7701141175626212,0.5703724969496878,0.705806359003804,110.13186813186813,311.92857142857144,0.4307758558817197,0.4555372138089428,0.11368693030933755,0.4975238642072777,0.45087203043135005,0.19744491495011843,0.3057489413622336,0.4427617885595349,1.067298451241582,1.6902928638284775
2015-07-25,4071.0,10978.0,1.2642557842958644,21001.61634268537,0.2294113408747028,0.7705886591252972,0.5710786079688739,0.7058145399524461,110.34065934065934,313.6758241758242,0.4307947258448015,0.45500396282152894,0.11420131133366958,0.4965055119244902,0.45046473088839256,0.19792492254485194,0.30578571943223576,0.4429713956336912,1.0673287062980592,1.6899627103036952
2015-07-26,3968.0,10930.0,1.265050320219579,21007.187817932296,0.22846604469516163,0.7715339553048384,0.5720691400882332,0.7065885586171983,110.67032967032966,315.2362637362637,0.4302451724886092,0.45519635495769145,0.11455847255369929,0.49656469226874955,0.4515802415563752,0.19816301439213133,0.3057785492153034,0.4424676357850582,1.0675057377660846,1.689783059963188
2015-07-27,3925.0,10919.0,1.2638520010990018,20874.965353970147,0.22818840579710145,0.7718115942028986,0.5721739130434783,0.7067391304347826,111.24175824175825,316.6208791208791,0.4303623188405797,0.455,0.11463768115942029,0.4965217391304348,0.4515217391304348,0.1973913043478261,0.3060869565217391,0.4418840579710145,1.0675841907681343,1.6896532031183549
2015-07-28,3785.0,10895.0,1.2649839375860485,20851.95029187701,0.22739805543462488,0.7726019445653751,0.5727760847482223,0.7071542591786388,111.56043956043956,317.6098901098901,0.4299811348135249,0.4554491365549267,0.11456972863154839,0.4964446379335365,0.45087795675518794,0.1976491075315629,0.3061239297634596,0.4416630387461907,1.0675792554399863,1.6894815593908037
2015-07-29,3462.0,10872.0,1.2650846210448858,20821.128210080944,0.22698851243274684,0.7730114875672531,0.5740148320488585,0.7072124472880617,111.81318681318682,319.88461538461536,0.4301294168969027,0.45543114730260287,0.1144394358004944,0.49556492656681694,0.45085066162570886,0.1978333575687073,0.30543841791478843,0.44081721680965535,1.067781844932535,1.6899336368820386
2015-07-30,3207.0,10877.0,1.2637675829732462,20793.980171003033,0.2270478684708279,0.7729521315291721,0.5745671468063437,0.7071875454677724,111.78021978021978,320.85164835164835,0.4308162374508948,0.4543867306852903,0.11479703186381493,0.4951258547941219,0.45140404481303653,0.19816673941510257,0.30503419176487706,0.4399825403753819,1.0679583473633605,1.6901658052248105
2015-07-31,2999.0,10817.0,1.2656004437459554,20829.655219561802,0.22476260043827612,0.7752373995617239,0.5775748721694668,0.7087655222790358,112.20879120879121,322.46153846153845,0.43126369612856097,0.4540540540540541,0.11468224981738495,0.4945945945945946,0.4522279035792549,0.1985390796201607,0.306208911614317,0.43922571219868517,1.067527476338534,1.6895302688351281
2015-08-01,2815.0,10763.0,1.2651677041716993,20775.59532751092,0.22383784974664023,0.7761621502533598,0.5792759051186017,0.7094073584489976,112.38461538461539,324.1098901098901,0.4301975471836675,0.45509289858265406,0.11470955423367848,0.4949695233898803,0.4525225820665345,0.19850187265917604,0.30638172872145114,0.4383491224205038,1.0673939581212937,1.6889390905061268
2015-08-02,2717.0,10702.0,1.2657447206129695,20728.49142403289,0.2237560903587775,0.7762439096412225,0.5803189133323491,0.7095821644765983,112.39010989010988,325.03846153846155,0.42979477336483096,0.4551159013730991,0.11508932526206998,0.49549682563118264,0.4531226930459176,0.1982134947586003,0.3072493725084896,0.43702938136719327,1.0676973505986194,1.6885794496189113
2015-08-03,2787.0,10675.0,1.2646370023419204,20666.276347540985,0.2237037037037037,0.7762962962962963,0.581037037037037,0.7096296296296296,112.63736263736264,326.0274725274725,0.42933333333333334,0.4554074074074074,0.11525925925925926,0.49466666666666664,0.4531851851851852,0.1988888888888889,0.3078518518518519,0.4368148148148148,1.0675296147425666,1.6877079669200006
2015-08-04,2824.0,10640.0,1.2653195488721805,20664.631736842104,0.2237985590135928,0.7762014409864072,0.5818911089653124,0.7093515561167645,112.57142857142857,326.9120879120879,0.4299190373616579,0.45472777241328083,0.11535319022506128,0.4938720938869494,0.4537621629651638,0.1994354898611008,0.30817796924905294,0.4363069152492015,1.0675885495592783,1.6868825128877272
2015-08-05,2836.0,10645.0,1.2667919210897134,20650.847955847818,0.2231368186874305,0.7768631813125695,0.5827956989247312,0.7099740452354468,112.37912087912088,328.38461538461536,0.4303299962921765,0.4549499443826474,0.11472005932517612,0.49328883945124213,0.45376344086021503,0.1993325917686318,0.3081942899517983,0.43618835743418616,1.067413230847989,1.6871188655564235
2015-08-06,2805.0,10642.0,1.2662093591430181,20626.727045668107,0.22337662337662337,0.7766233766233767,0.5832282003710575,0.7094619666048237,112.71978021978022,329.6263736263736,0.4300556586270872,0.455139146567718,0.1148051948051948,0.492987012987013,0.4542486085343228,0.1997773654916512,0.308126159554731,0.4360667903525046,1.0675070856361109,1.6872937485011035
2015-08-07,2795.0,10638.0,1.265275427711976,20560.256680767063,0.22317979197622587,0.7768202080237742,0.5844725111441308,0.7095096582466568,113.14285714285714,331.4340659340659,0.4307578008915305,0.45445765230312035,0.11478454680534918,0.4924219910846954,0.45438335809806835,0.19962852897473998,0.30802377414561666,0.4360326894502229,1.0675037887041947,1.6872292186891844
2015-08-08,2801.0,10635.0,1.265820404325341,20582.254953455573,0.2228495023027782,0.7771504976972218,0.5852770762145297,0.70962709849948,113.61538461538461,332.52197802197804,0.43017382261179615,0.4548358341999703,0.11499034318823355,0.49301738226117964,0.4542415688604962,0.199598870895855,0.3077551626801367,0.43485366216015453,1.0680990617222796,1.6867582325983737
2015-08-09,2797.0,10654.0,1.2641261498028908,20602.784854514735,0.22334422334422335,0.7766557766557767,0.584942084942085,0.7088654588654588,114.0,332.14835164835165,0.42968517968517966,0.4554499554499554,0.11486486486486487,0.4930947430947431,0.45426195426195426,0.19965844965844967,0.3073210573210573,0.4354024354024354,1.0678099020103538,1.6867017275873986
2015-08-10,2828.0,10669.0,1.264598369106758,20660.39595182304,0.22383634746516454,0.7761636525348354,0.5851615772309516,0.7081233323450934,114.03296703296704,333.1868131868132,0.42973613993477616,0.45552920249036466,0.11473465757485918,0.4930329083901571,0.4535280166024311,0.1994515268307145,0.307441446783279,0.43544322561517934,1.0677572307234056,1.6868783100050466
2015-08-11,2831.0,10668.0,1.2656542932133483,20748.678977315336,0.2234483780180714,0.7765516219819286,0.5857650718412087,0.7085616945637684,113.95604395604396,334.25274725274727,0.43001036883424676,0.4551177603318027,0.11487187083395052,0.4925936898237298,0.4521552362612946,0.1993778699451933,0.30750999851873795,0.4349725966523478,1.0678257306891432,1.6864478482611394
2015-08-12,2854.0,10662.0,1.2662727443256425,20762.781260551492,0.22257610547366863,0.7774238945263314,0.5866972816828383,0.7093548626027701,114.28571428571429,336.03846153846155,0.42982001333234576,0.45581808754907044,0.11436189911858381,0.49181542107992,0.4520405895859566,0.1993926375824013,0.3067920894748537,0.434486334345604,1.0679114534168734,1.6871303229795722
2015-08-13,2871.0,10652.0,1.2653022906496432,20804.134822568532,0.2224365632883217,0.7775634367116783,0.5874016916456447,0.7096008309838255,114.17582417582418,336.967032967033,0.42958895978631845,0.45644754414601574,0.11396349606766583,0.491615966760647,0.45192165009645346,0.19921353316515802,0.30657367561952814,0.4329277340851758,1.0684396360326507,1.6872799563641978
2015-08-14,2886.0,10596.0,1.2659494148735373,20858.67827953945,0.22223050544207545,0.7777694945579245,0.5888623825853586,0.7097808260026838,114.21978021978022,338.65384615384613,0.4295512151483525,0.45541971074996274,0.11502907410168481,0.490830475622484,0.45266139853884,0.19986581183837782,0.30706724317876843,0.4311912926792903,1.068938835728835,1.6862772045924923
2015-08-15,2893.0,10573.0,1.2659604653362337,20783.299803272486,0.22196488606649234,0.7780351139335077,0.5899887934254763,0.7093761673515129,114.62087912087912,341.0054945054945,0.4307060141949944,0.45453866268210685,0.11475532312289877,0.4902502801643631,0.4525961897646619,0.20037355248412403,0.30691072095629435,0.43152782966006725,1.068632841436257,1.6861433983585365
2015-08-16,2929.0,10577.0,1.26500898175286,20783.088022123477,0.2224962630792227,0.7775037369207772,0.5898355754857997,0.7088191330343797,114.57142857142857,341.8241758241758,0.43109118086696563,0.454559043348281,0.11434977578475336,0.4908071748878924,0.4529895366218236,0.20104633781763825,0.30754857997010465,0.43131539611360237,1.068609595914201,1.6850929478844046
2015-08-17,2935.0,10566.0,1.2644330872610259,20727.379405640735,0.22297904191616766,0.7770209580838323,0.5901946107784432,0.7086826347305389,114.71428571428571,342.0934065934066,0.43196107784431137,0.4535928143712575,0.11444610778443114,0.49041916167664673,0.4522455089820359,0.20104790419161678,0.30800898203592814,0.431437125748503,1.0683232231489233,1.685053622035999
2015-08-18,2965.0,10554.0,1.263501989766913,20698.619958309646,0.2228721409823772,0.7771278590176228,0.5901012373453318,0.7086614173228346,115.35164835164835,342.65384615384613,0.43299587551556057,0.45301837270341205,0.11398575178102738,0.49051368578927634,0.4523434570678665,0.2005249343832021,0.3084364454443195,0.4310461192350956,1.0682481570752722,1.6852024282843479
2015-08-19,2987.0,10565.0,1.2645527685754852,20790.76537813535,0.2220059880239521,0.7779940119760479,0.5904191616766467,0.7088323353293413,115.37362637362638,343.65384615384613,0.43241017964071854,0.4532185628742515,0.11437125748502994,0.4903443113772455,0.45157185628742513,0.1997005988023952,0.3088323353293413,0.430314371257485,1.0684886693661202,1.6854530184566165
2015-08-20,3018.0,10598.0,1.264955652009813,20869.542906208717,0.22191556019692674,0.7780844398030733,0.5901834999254065,0.7087125167835298,115.79120879120879,344.04945054945057,0.4321945397583172,0.4533790839922423,0.11442637624944055,0.48963150827987467,0.45158884081754436,0.19849321199462927,0.30948828882589885,0.42988214232433236,1.0686858931915921,1.6852623670437947
2015-08-21,3029.0,10610.0,1.263713477851084,21005.659640904807,0.22106205250596658,0.7789379474940334,0.5909158711217184,0.70868138424821,116.24725274725274,344.63186813186815,0.43116050119331745,0.4537589498806683,0.11508054892601433,0.4903042959427208,0.45189439140811455,0.1989856801909308,0.3103371121718377,0.4298926014319809,1.0688092782848355,1.684396544564347
2015-08-22,3061.0,10631.0,1.2619697112218982,21110.920939704636,0.2204830053667263,0.7795169946332737,0.5915324985092427,0.7090041741204532,116.45054945054945,344.85164835164835,0.43254323196183664,0.452072152653548,0.11538461538461539,0.48919200954084674,0.4524448419797257,0.19841979725700656,0.3108974358974359,0.4304561717352415,1.0688944996188454,1.6846917383972135
2015-08-23,3064.0,10628.0,1.2623259315016937,21182.208796575083,0.22033392963625523,0.7796660703637448,0.5916070363744782,0.7087805605247466,116.83516483516483,345.8076923076923,0.43187239117471676,0.4529666070363745,0.11516100178890877,0.48896839594514013,0.45214669051878353,0.19841979725700656,0.311046511627907,0.4303070960047704,1.0689312984003012,1.684516811572445
2015-08-24,3103.0,10646.0,1.2635731730227315,21259.202610370092,0.21989295272078502,0.780107047279215,0.5925512934879572,0.7089652096342551,117.03296703296704,346.532967032967,0.43235206660719594,0.45309247695509963,0.11455545643770443,0.48981564079690754,0.4519774011299435,0.19855783526613144,0.31125483199524234,0.4299732381801962,1.0687830401995264,1.6842851634429685
2015-08-25,3160.0,10704.0,1.2624252615844545,21374.34965900598,0.22001036039369495,0.7799896396063051,0.5926885221638423,0.7089469399837194,117.47252747252747,346.9065934065934,0.43239843114038334,0.45326722415451787,0.11433434470509879,0.48960260489898616,0.4530452157181973,0.19914156737956043,0.31118182490934654,0.4295123214682158,1.068833753179936,1.6837973472330061
2015-08-26,3222.0,10714.0,1.2629270113869704,21522.551246966585,0.2187569285344764,0.7812430714655236,0.5938954992240041,0.7097775478530781,117.57692307692308,349.0989010989011,0.43263616879757594,0.45288596556056465,0.11447786564185944,0.48991205380237973,0.45222082625083143,0.1991722710812209,0.31084177074865127,0.429901707190895,1.0687072565325102,1.683840846501446
2015-08-27,3282.0,10754.0,1.2633438720476102,21692.339469964663,0.2183865744148388,0.7816134255851612,0.594509053437362,0.7094803474164582,117.88461538461539,350.5274725274725,0.4320624171941705,0.4532607095539526,0.11467687325187693,0.4896216693655233,0.451273369645223,0.19998527896363905,0.3120123656705432,0.4297070513764169,1.0690599951653745,1.6823637643354703
2015-08-28,3349.0,10810.0,1.263922294172063,21955.92101665125,0.217668154870819,0.782331845129181,0.5945253604625631,0.7096538095586621,118.04945054945055,351.3296703296703,0.43233550464758835,0.45217009441557493,0.11549440093683672,0.48978994364341655,0.45055990631632875,0.20061479909243943,0.3104003513137671,0.4297006513942765,1.0689815836914445,1.6832649189631732
2015-08-29,3432.0,10904.0,1.2639398385913427,22204.817224871604,0.2178203453780293,0.7821796546219707,0.5952691916993179,0.7097663619213467,118.48901098901099,351.5,0.4319402118705558,0.4529095922217385,0.1151501959077057,0.4899143810767668,0.4510230735742273,0.20076911914090842,0.31142069365839503,0.43048904368016255,1.0685277604207457,1.6817150094918951
2015-08-30,3507.0,10944.0,1.2628837719298245,22376.43543311404,0.21785688445119744,0.7821431155488026,0.5946024166124014,0.7090659141885537,119.13736263736264,351.5824175824176,0.43296432964329645,0.45184863613342013,0.11518703422328341,0.4900513711019463,0.45105274582157584,0.200998480573041,0.31133781926054555,0.4307213660371898,1.0687887033602088,1.6811101933119097
2015-08-31,3535.0,10988.0,1.2641062977793958,22628.622361667272,0.21727861771058316,0.7827213822894169,0.5951043916486681,0.7092152627789777,119.54945054945055,352.0,0.4334053275737941,0.45161987041036716,0.11497480201583873,0.4904247660187185,0.45125989920806336,0.20115190784737222,0.3120950323974082,0.4312455003599712,1.0689922969131425,1.680195596009245
2015-09-01,3569.0,10991.0,1.2638522427440633,22805.132155399875,0.21783888848894967,0.7821611115110503,0.5948455834713123,0.7081563602332446,120.26923076923077,352.4725274725275,0.4333741271326758,0.4510114462601685,0.11561442660715571,0.48945360305233604,0.4515873587214743,0.2014973723993953,0.3117846087394716,0.4322942912677273,1.0687425983448373,1.680395725398278
2015-09-02,3638.0,11015.0,1.264457557875624,23023.031958238767,0.2174037909247559,0.7825962090752441,0.5951321079839172,0.7084290637564618,120.43956043956044,353.7802197802198,0.4329408385985066,0.451751866743251,0.1153072946582424,0.49009190120620333,0.4510338885697875,0.2010338885697875,0.31124353819643885,0.4324382538770821,1.068688263994326,1.6808062302208808
2015-09-03,3660.0,11016.0,1.2646151053013799,23177.71513798112,0.21714162658818462,0.7828583734118154,0.5957217715885436,0.7089225468379873,120.35164835164835,353.84615384615387,0.4330629531261216,0.4519417127270117,0.1149953341468667,0.49120666140262725,0.4508649773885579,0.20048812002009905,0.3111765128131505,0.4329911707702247,1.0685762596407073,1.6810160533856906
2015-09-04,3700.0,11036.0,1.2644073939833274,23401.74276821312,0.2176436863981654,0.7823563136018346,0.5954564999283359,0.7081840332521141,120.71978021978022,354.2857142857143,0.43213415508098035,0.4533467106206106,0.11451913429840906,0.4913286512827863,0.4506951411781568,0.20001433280779704,0.3119535617027376,0.4337107639386556,1.068400569245608,1.6802655392802799
2015-09-05,3773.0,11053.0,1.2656292409300642,23610.73741065774,0.21717063406962614,0.7828293659303739,0.5966831081564086,0.7086282078776182,120.99450549450549,355.7637362637363,0.4309814854528558,0.4547144184716563,0.11430409607548789,0.4908856959039245,0.4519979984273358,0.19958538851955107,0.31195939666881123,0.43384087497319324,1.0684598946564001,1.68052958033495
2015-09-06,3845.0,11091.0,1.266522405554053,23810.956934451355,0.21684345411831707,0.7831565458816829,0.5967822310813697,0.7086210578771268,121.51098901098901,356.47802197802196,0.4299850501886524,0.4557556773688332,0.11425927244251441,0.49106570798035165,0.451484302698085,0.19918843881255785,0.31152559265323554,0.4350395102157044,1.0682887214428234,1.681106503684795
2015-09-07,3850.0,11108.0,1.26557436082103,23925.717248829675,0.2165315123061602,0.7834684876938398,0.5969554701949068,0.7086356522976242,122.17582417582418,357.510989010989,0.4297197325366339,0.4561103997723716,0.11416986769099445,0.4913216673780054,0.45020628823445724,0.19960165030587565,0.31057049366908523,0.43669085218380993,1.067858125704046,1.682102411405338
2015-09-08,3868.0,11115.0,1.2666666666666666,24110.45111740891,0.21642162085375383,0.7835783791462462,0.5976276724199162,0.7087861353789332,122.26373626373626,359.31868131868134,0.43000213083315575,0.4559982953334754,0.11399957383336885,0.49122807017543857,0.44996093472547766,0.19965906669507777,0.31053341856665956,0.43724696356275305,1.0678403928433253,1.682322719784402
2015-09-09,3909.0,11151.0,1.266523181777419,24241.324559232355,0.21624300785951994,0.7837569921404801,0.5979607732068257,0.7084896976563053,122.55494505494505,360.9835164835165,0.4302202081710685,0.4560645755151172,0.11371521631381434,0.4911845925086738,0.4499752177299441,0.1995326771932309,0.31069886001557745,0.4373008567584791,1.0676290865972469,1.6822234801047267
2015-09-10,3946.0,11183.0,1.2654028436018958,24448.46705445766,0.2159564695074553,0.7840435304925447,0.5985442724895768,0.7087131651473394,122.98351648351648,362.14835164835165,0.4295809483428733,0.4568581725673097,0.11356087908981698,0.49106070242385697,0.44979153416719664,0.1997738675711964,0.3102254257649636,0.4379195816550067,1.0675292082673937,1.6825241063931338
2015-09-11,3992.0,11237.0,1.2629705437394323,24655.993020379105,0.2165304396843292,0.7834695603156708,0.5985062006764374,0.707652198421646,123.41208791208791,363.45604395604397,0.4286217587373168,0.45758173618940245,0.11379650507328072,0.48978297632469,0.4490558060879369,0.2000422773393461,0.30954058624577224,0.43848647125140927,1.0674853702119114,1.6829570368772413
2015-09-12,4097.0,11296.0,1.2627478753541077,24882.36071529745,0.21515703869882222,0.7848429613011778,0.599831744251262,0.7082164890633763,124.1923076923077,364.3296703296703,0.4285614133482894,0.45772574312955694,0.11371284352215368,0.4904655075715087,0.4500140213123948,0.19973359506449803,0.30916993830622547,0.4394279304542905,1.0674721792816524,1.6832841928530389
