Date,prod_avg_unit_price_91d_gap549,prod_units_per_order_91d_gap549,prod_margin_pct_91d_gap549,prod_discount_rate_91d_gap549,prod_high_price_revenue_share_91d_gap549,prod_high_price_unit_share_91d_gap549,prod_casual_revenue_share_91d_gap549,exp_category_share_casual,prod_genz_revenue_share_91d_gap549,exp_category_share_genz,prod_outdoor_revenue_share_91d_gap549,exp_category_share_outdoor,prod_streetwear_revenue_share_91d_gap549,exp_category_share_streetwear,prod_balanced_segment_revenue_share_91d_gap549,prod_everyday_segment_revenue_share_91d_gap549,prod_performance_segment_revenue_share_91d_gap549,prod_premium_segment_revenue_share_91d_gap549,prod_category_entropy_91d_gap549
2014-05-24,4919.878647768003,5.092623321767989,0.20617622443372446,0.0,0.5283548710542645,0.23604075950117007,0.015811987339015475,0.015811987339015475,0.011756050156353108,0.011756050156353108,0.20615065343349837,0.20615065343349837,0.766281309071133,0.766281309071133,0.27993980297087306,0.3682465687967447,0.1032258541561666,0.04055445293265946,0.64733982123621
2014-05-25,4918.707826190832,5.095488092520734,0.20573723244663142,0.0,0.529497473080679,0.2366134089890996,0.015805139594929987,0.015805139594929987,0.011623508712731014,0.011623508712731014,0.2067906174614297,0.2067906174614297,0.7657807342309093,0.7657807342309093,0.27999337257212326,0.36800110930581664,0.10300221729095253,0.04111544409598486,0.6475979254125449
2014-05-26,4914.912569032278,5.106030534351145,0.20562584116788518,0.0,0.5299151703859144,0.23649628488989222,0.015869503813802692,0.015869503813802692,0.011453314855989886,0.011453314855989886,0.20798308733086798,0.20798308733086798,0.7646940939993393,0.7646940939993393,0.28015446352415385,0.3670970757572494,0.10241142377987177,0.04153087128768042,0.6486905281537634
2014-05-27,4898.17431488929,5.106657504962589,0.20571807794564875,0.0,0.5296180294447823,0.23562127169704128,0.01585544941884501,0.01585544941884501,0.011519740538666595,0.011519740538666595,0.2097155179374618,0.2097155179374618,0.7629092921050268,0.7629092921050268,0.28001067707500205,0.36624852613826603,0.10161573343357942,0.04166612780229747,0.6511613131042113
2014-05-28,4891.92420890914,5.108575803981624,0.2059181333726772,0.0,0.5299677332082835,0.2355586198627057,0.01579238046258189,0.01579238046258189,0.011304598841476811,0.011304598841476811,0.21032725249358927,0.21032725249358927,0.7625757682023521,0.7625757682023521,0.2798597320367389,0.3660669133242544,0.10143169493510304,0.041457804095841884,0.6508017765706773
2014-05-29,4882.050661300198,5.111374045801527,0.20554989422206507,0.0,0.5302508377573047,0.23529323914634329,0.015862393347143535,0.015862393347143535,0.0113400714267043,0.0113400714267043,0.21150837118244495,0.21150837118244495,0.7612891640437074,0.7612891640437074,0.2800047362762876,0.36584913404085656,0.10038585596736704,0.04211230569409894,0.6527393393541369
2014-05-30,4857.674683483267,5.11704834605598,0.20509055306779245,0.0,0.5315264858871639,0.2347693745008514,0.015816039162604975,0.015816039162604975,0.011258811271875004,0.011258811271875004,0.2124844643147718,0.2124844643147718,0.7604406852507481,0.7604406852507481,0.2786412098551059,0.3673373087234852,0.09907364330725678,0.04241251129087934,0.6534651132341491
2014-05-31,4833.4676052070645,5.122046323013335,0.20497502263539652,0.0,0.5331031578048965,0.23419610231425092,0.015600690425496094,0.015600690425496094,0.011233265773734463,0.011233265773734463,0.21442541643051713,0.21442541643051713,0.7587406273702523,0.7587406273702523,0.27832237955635125,0.36737431212308413,0.09768940525457122,0.04303877662449028,0.6549860072368053
2014-06-01,4810.835218257954,5.127317382348281,0.20449247508847312,0.0,0.5337264198509266,0.23310722066844877,0.015682849714582673,0.015682849714582673,0.010998966698454501,0.010998966698454501,0.21688853199946712,0.21688853199946712,0.7564296515874956,0.7564296515874956,0.28030223911875557,0.36508096936512513,0.09592484997563755,0.04335838728424619,0.6574104332846812
2014-06-02,4791.338785361121,5.138446695610226,0.20468768302685178,0.0,0.5349774096747941,0.23258542996620352,0.01535255661730909,0.01535255661730909,0.01078519714522045,0.01078519714522045,0.21935884662697658,0.21935884662697658,0.754503399610494,0.754503399610494,0.2811499892329895,0.3647264335189601,0.09354984093901711,0.04376315499349418,0.6582897032014865
2014-06-03,4773.455030898432,5.13506916192026,0.2045050661724051,0.0,0.5360991763172205,0.23229282205672636,0.015696574710404216,0.015696574710404216,0.010756419857641995,0.010756419857641995,0.221468303822637,0.221468303822637,0.7520787016093169,0.7520787016093169,0.27965289896593043,0.3655013850213954,0.09176314923362343,0.044302272669400754,0.6620953793528875
2014-06-04,4774.847502581783,5.1397190919483915,0.204006366255739,0.0,0.5363341961585011,0.232296912981999,0.015932631421593044,0.015932631421593044,0.010619471186953269,0.010619471186953269,0.22150172306749696,0.22150172306749696,0.7519461743239567,0.7519461743239567,0.2799044256699641,0.3653795632834487,0.0916340726804989,0.04456040424098806,0.6624653106976679
2014-06-05,4774.453380308664,5.141720006564911,0.20413243436446174,0.0,0.5378451614938068,0.232823148251592,0.015799186027983404,0.015799186027983404,0.010661639779060365,0.010661639779060365,0.22195706162699,0.22195706162699,0.7515821125659662,0.7515821125659662,0.2810650980381379,0.3643792284030964,0.09139321291567869,0.04480343991234066,0.662685940469965
2014-06-06,4767.281940764208,5.146245059288537,0.20408691346164423,0.0,0.5379228592266945,0.23254288274449564,0.01604421215621292,0.01604421215621292,0.010652842369640507,0.010652842369640507,0.2233002763359399,0.2233002763359399,0.7500026691382069,0.7500026691382069,0.28019766933867546,0.36436320683358675,0.09062016913815646,0.0450934620437748,0.6652255516148613
2014-06-07,4766.81143353008,5.146702889602371,0.20422966457837177,0.0,0.5385479324544371,0.2328006782155254,0.016097798703290644,0.016097798703290644,0.010564297841843932,0.010564297841843932,0.22348356825085813,0.22348356825085813,0.7498543352040075,0.7498543352040075,0.2810230662909515,0.36312492998357015,0.09065184968006859,0.04502217380123555,0.6652764075523017
2014-06-08,4778.023082267614,5.147092831185993,0.20367838643393738,0.0,0.5392659302758518,0.23382166524927392,0.016123883467407268,0.016123883467407268,0.0102904900867633,0.0102904900867633,0.22362656470131434,0.22362656470131434,0.7499590617445152,0.7499590617445152,0.2813029165607873,0.36301747730230643,0.09055191787205932,0.04521326713953413,0.6643789759542298
2014-06-09,4769.774965933925,5.153362040410732,0.20374119814825817,0.0,0.5388723269716175,0.23306337575523847,0.01620668117904036,0.01620668117904036,0.010339703661522936,0.010339703661522936,0.22475230554473377,0.22475230554473377,0.7487013096147029,0.7487013096147029,0.2815126369732607,0.3620716221240003,0.09000149538408735,0.045401476792223325,0.6662659417555389
2014-06-10,4743.704742513047,5.163764510779436,0.20326240472020413,0.0,0.5371798313439603,0.23113608992372542,0.016188824782747375,0.016188824782747375,0.010255311519628373,0.010255311519628373,0.2265797594723473,0.2265797594723473,0.7469761042252769,0.7469761042252769,0.2804698626835371,0.3610667918261966,0.09022438881244994,0.04567340914402025,0.6680253998534353
2014-06-11,4726.73776615464,5.163628797336663,0.20360803806800964,0.0,0.535701153914921,0.22955787301945488,0.016159656404052394,0.016159656404052394,0.010143350390666451,0.010143350390666451,0.22832213049494912,0.22832213049494912,0.745374862710332,0.745374862710332,0.28048458282977917,0.35933776763289965,0.09042705591063863,0.0458792445667235,0.669503017184681
2014-06-12,4707.35509706933,5.165581162324649,0.20332837561821057,0.0,0.5351806411243872,0.22827861565071206,0.01614782868799532,0.01614782868799532,0.00998514165986243,0.00998514165986243,0.22929995597956043,0.22929995597956043,0.7445670736725818,0.7445670736725818,0.27991410254320304,0.35918292889123693,0.09022968044410935,0.04563741491315007,0.6699309881212716
2014-06-13,4681.112094620681,5.168274027269704,0.20327407624903845,0.0,0.5326948114400515,0.22599897046522102,0.01574326176805699,0.01574326176805699,0.009973597007248734,0.009973597007248734,0.231112710713324,0.231112710713324,0.7431704305113702,0.7431704305113702,0.27885493730796,0.3585672850983804,0.09055382883704637,0.045643026843447135,0.67045274485464
2014-06-14,4667.364174820926,5.168071393158156,0.2032040923866626,0.0,0.5328720434770958,0.22536134561268867,0.01568252066255147,0.01568252066255147,0.009987798736362227,0.009987798736362227,0.2320906994327712,0.2320906994327712,0.7422389811683152,0.7422389811683152,0.27967626924384,0.35731944765843204,0.0900316148013714,0.04578327019079285,0.6714193734416672
2014-06-15,4649.749819460615,5.173776714250351,0.2033369002341863,0.0,0.5327587684980248,0.2245259246264015,0.015766114845672762,0.015766114845672762,0.009959952989035894,0.009959952989035894,0.2325039333777023,0.2325039333777023,0.741769998787589,0.741769998787589,0.27857101990554495,0.3578668834110526,0.09026561822919922,0.04573106200911333,0.6721014637184903
2014-06-16,4622.3791111217215,5.180311649765026,0.20302401542825219,0.0,0.5311735710304929,0.22249809014514896,0.015700436101240448,0.015700436101240448,0.009885489920349148,0.009885489920349148,0.23529414381890562,0.23529414381890562,0.7391199301595048,0.7391199301595048,0.27775982804884486,0.35644916758760353,0.08974334461075673,0.04604887597445549,0.6747427341336143
2014-06-17,4592.11292635475,5.185956853416455,0.20301462734457298,0.0,0.5310362435442346,0.22118882667425896,0.015423982852368545,0.015423982852368545,0.009923560662878512,0.009923560662878512,0.23746008224614693,0.23746008224614693,0.7371923742386061,0.7371923742386061,0.2778995129651814,0.35505967849052206,0.08898863341784044,0.04613379043557999,0.6763063603999354
2014-06-18,4556.809164594416,5.200785790292215,0.20330331885204128,0.0,0.5295080637066624,0.2188768925682269,0.015560758561454242,0.015560758561454242,0.009840529856061573,0.009840529856061573,0.24010640353147383,0.24010640353147383,0.7344923080510104,0.7344923080510104,0.2760609956267733,0.35352969798118433,0.08978266730394706,0.04655330158750331,0.6794548587744871
2014-06-19,4525.104619347364,5.209560323027979,0.203510799625521,0.0,0.5283358781795991,0.21696104221470625,0.015569938539482528,0.015569938539482528,0.009756513470729344,0.009756513470729344,0.24238758853981163,0.24238758853981163,0.7322859594499765,0.7322859594499765,0.27488235067997857,0.35327151453112066,0.08934206099238598,0.046525536529680035,0.6816640124541491
2014-06-20,4473.784070442203,5.222852512155591,0.20383422092285883,0.0,0.5253252215368567,0.21325058184639256,0.015691650978072434,0.015691650978072434,0.00983352603886496,0.00983352603886496,0.24599435323677193,0.24599435323677193,0.7284804697462908,0.7284804697462908,0.27257241823604206,0.35217619677381073,0.08884002963241731,0.046671900875001365,0.6864156375728444
2014-06-21,4437.284795524751,5.227265424164524,0.20411780721661407,0.0,0.5233268391676774,0.21077625290076688,0.01560551222846216,0.01560551222846216,0.009836436271855174,0.009836436271855174,0.2499258010826026,0.2499258010826026,0.72463225041708,0.72463225041708,0.2716505934395224,0.35003701955350963,0.08830366602766995,0.04744023351932708,0.6903240963952081
2014-06-22,4409.703293180049,5.236149972020145,0.204313942887011,0.0,0.5242184355624018,0.20988106688651736,0.015574937628958561,0.015574937628958561,0.009942344862546615,0.009942344862546615,0.25142046860761796,0.25142046860761796,0.7230622489008769,0.7230622489008769,0.27089215953558693,0.35102087857862535,0.0868318125971147,0.04737191260627022,0.6922464246069274
2014-06-23,4371.357715228781,5.241330053170383,0.2038972498577558,0.0,0.5227795548969313,0.20756745298731188,0.015268737242302653,0.015268737242302653,0.009882626007353039,0.009882626007353039,0.25431177632474383,0.25431177632474383,0.7205368604256004,0.7205368604256004,0.27046715212043076,0.34977710423320313,0.08606450872024488,0.04763853791115259,0.6938453829061358
2014-06-24,4339.243436794072,5.253322784810127,0.20373359664333124,0.0,0.5217583865242555,0.20576187464233006,0.015123160457037689,0.015123160457037689,0.009923297691544021,0.009923297691544021,0.2563124860065996,0.2563124860065996,0.7186410558448187,0.7186410558448187,0.26902737890797207,0.3491759128506707,0.08633609830798393,0.04791212775923758,0.6955312370634243
2014-06-25,4309.08434971033,5.2620951777654605,0.2037123804075439,0.0,0.5210305762474182,0.20416823414340532,0.015121111987784227,0.015121111987784227,0.009849822689986534,0.009849822689986534,0.25769842604334936,0.25769842604334936,0.71733063927888,0.71733063927888,0.26735721530790835,0.35015375847945795,0.08595493190206158,0.04769636334958445,0.6966323192450754
2014-06-26,4264.180702628106,5.2719652036378015,0.2037737084411913,0.0,0.5186145012158969,0.20117304692187687,0.015163445980865293,0.015163445980865293,0.010060491916719096,0.010060491916719096,0.2619032536129839,0.2619032536129839,0.7128728084894317,0.7128728084894317,0.26785003591293294,0.34544384368866476,0.08555571402641089,0.04766463578795742,0.7019534549905195
2014-06-27,4214.435055807387,5.2855459544383345,0.20409729328004825,0.0,0.5182020057721146,0.198706992643234,0.015245095337471442,0.015245095337471442,0.00981795029950459,0.00981795029950459,0.2655332608279015,0.2655332608279015,0.7094036935351224,0.7094036935351224,0.2672874816113241,0.34364527367007996,0.08463904838621712,0.04744358561313953,0.7048326099838945
2014-06-28,4169.041365071868,5.296388932312022,0.2039574731400695,0.0,0.5179755519839286,0.19651131902836397,0.015103572913204896,0.015103572913204896,0.00964147570104087,0.00964147570104087,0.2688210271444438,0.2688210271444438,0.7064339242413106,0.7064339242413106,0.2682516084529686,0.340882975178261,0.08371758420031693,0.047395569674274635,0.7067358788865158
2014-06-29,4126.428459365621,5.328211962060045,0.2041826977025318,0.0,0.5186305636401157,0.19472724062849409,0.014772918367262206,0.014772918367262206,0.009736253024599703,0.009736253024599703,0.2711318496492732,0.2711318496492732,0.7043589789588648,0.7043589789588648,0.2675874109878012,0.34074928969303736,0.08232222734701243,0.04667646110183325,0.7080870169895457
2014-06-30,4053.929625157017,5.356782382627313,0.20462323520204242,0.0,0.5155755114707132,0.1901193331049446,0.014894813108952172,0.014894813108952172,0.009683138222716643,0.009683138222716643,0.27696329714334217,0.27696329714334217,0.698458751524989,0.698458751524989,0.26503047335878266,0.33924226735125274,0.08078645002716622,0.04693527294361552,0.7138101599136282
2014-07-01,4011.7867544376204,5.368207135330423,0.20421312854273854,0.0,0.5156385526348762,0.18800650570651412,0.014595592501770085,0.014595592501770085,0.009557667305135051,0.009557667305135051,0.2806025321653305,0.2806025321653305,0.6952442080277645,0.6952442080277645,0.26454799082061464,0.33783237590720594,0.0798886719961301,0.04722995550628439,0.7154531778319588
2014-07-02,3977.5701965663097,5.388603351955307,0.2043497480663457,0.0,0.513042523980005,0.18545243427054822,0.01500709864595417,0.01500709864595417,0.009571174452062755,0.009571174452062755,0.28332230576456696,0.28332230576456696,0.6920994211374162,0.6920994211374162,0.2632453808924564,0.3361530450558629,0.07950497081400333,0.04719001215894262,0.7195426512113221
2014-07-03,3938.7632579896203,5.404886690780247,0.2042322921026581,0.0,0.5120988643105456,0.18318765364654466,0.014594460649285343,0.014594460649285343,0.00961389567603274,0.00961389567603274,0.28779730063459047,0.28779730063459047,0.6879943430400914,0.6879943430400914,0.2634410037912222,0.3341601302034286,0.0774475721828983,0.04758891827564645,0.7220882799341464
2014-07-04,3909.5233754734018,5.41070517027638,0.20433601390901618,0.0,0.5097230220116645,0.18101810046228284,0.014999228584253736,0.014999228584253736,0.009687979045887127,0.009687979045887127,0.29003060320530927,0.29003060320530927,0.68528218916455,0.68528218916455,0.2619850393360753,0.3327847452154524,0.07776884363983755,0.04760841589391716,0.7258908201759602
2014-07-05,3896.2679019117754,5.418771505966762,0.20440567287807448,0.0,0.5083197524948967,0.17990947780855232,0.014986643868860028,0.014986643868860028,0.00962611987878585,0.00962611987878585,0.2915249252719,0.2915249252719,0.6838623109804539,0.6838623109804539,0.26243964386376856,0.33099781557457497,0.07763708190614485,0.04779676406343561,0.7268586348097912
2014-07-06,3894.01419539997,5.418837822014051,0.2043271168086133,0.0,0.5083603209679962,0.179800926488662,0.01512145969139534,0.01512145969139534,0.00957846768616188,0.00957846768616188,0.29164498653808385,0.29164498653808385,0.6836550860843589,0.6836550860843589,0.26361488245657627,0.32984908950108016,0.07753653538748248,0.04790132160796658,0.727272146431003
2014-07-07,3892.245517371856,5.42395367587774,0.2039703844050922,0.0,0.5083664030544129,0.1796781037581589,0.015074443614899503,0.015074443614899503,0.009519002480277743,0.009519002480277743,0.2923687142112066,0.2923687142112066,0.6830378396936163,0.6830378396936163,0.26404518641967195,0.32899293198016494,0.0772952076349407,0.04795601100687699,0.7274542798315606
2014-07-08,3893.8829179495488,5.428634264350121,0.2041008675038381,0.0,0.5090799312086016,0.17998163452708907,0.015060854459806653,0.015060854459806653,0.009565688061334272,0.009565688061334272,0.2924519114723087,0.2924519114723087,0.6829215460065505,0.6829215460065505,0.2661300254490912,0.3272958087747686,0.0771375970569956,0.048166083453905884,0.7276724101405764
2014-07-09,3889.4016872016123,5.427910732638379,0.20432412435429045,0.0,0.5087628229024592,0.1796751376134381,0.014869563427074668,0.014869563427074668,0.009482147141262354,0.009482147141262354,0.29346292559323045,0.29346292559323045,0.6821853638384325,0.6821853638384325,0.266327944092815,0.3260359114847906,0.07725962616637992,0.04836890976122785,0.727439895496252
2014-07-10,3884.151986530618,5.427447231006839,0.20439319792660018,0.0,0.5076906627808596,0.17904521864032413,0.014789991586000214,0.014789991586000214,0.00945501658869052,0.00945501658869052,0.29364542042873576,0.29364542042873576,0.6821095713965734,0.6821095713965734,0.2660856270999241,0.3256554523489072,0.07745816524795394,0.04855357652434255,0.7271730780052821
2014-07-11,3879.9978224829524,5.429679994087651,0.20450146410111492,0.0,0.5071587653817216,0.1786467761913188,0.014942158192137655,0.014942158192137655,0.009399093578240343,0.009399093578240343,0.2939981205124993,0.2939981205124993,0.6816606277171225,0.6816606277171225,0.2672102576902026,0.3239429739298031,0.07765701868917099,0.048952778496609416,0.7278127464470652
2014-07-12,3876.753541006014,5.429313543599258,0.2045544414669215,0.0,0.5075500486123585,0.1786768726079825,0.015009993587301642,0.015009993587301642,0.009381634592909265,0.009381634592909265,0.29404381193942564,0.29404381193942564,0.6815645598803635,0.6815645598803635,0.26711287017750235,0.32419229145371226,0.07734394641111211,0.04852214321190201,0.7280353525078562
2014-07-13,3874.367077055827,5.429612552985796,0.20505094832809123,0.0,0.5078186452856454,0.17880622363447105,0.015069029976485251,0.015069029976485251,0.00942963847830876,0.00942963847830876,0.2945681070825629,0.2945681070825629,0.6809332244626429,0.6809332244626429,0.2674223323974309,0.32362629939828785,0.07700855834632393,0.04830163333408366,0.7289061003129241
2014-07-14,3876.9285971213153,5.430655847539641,0.20503909492694272,0.0,0.5081765689766331,0.17897189856065798,0.014856598405223959,0.014856598405223959,0.009330670842496952,0.009330670842496952,0.2951269688188007,0.2951269688188007,0.6806857619334784,0.6806857619334784,0.26783897161340026,0.3229366701727365,0.07675533097242676,0.048163227768435,0.7281387187821365
2014-07-15,3885.1933647297888,5.43319656844461,0.2051044674216487,0.0,0.5091364231630031,0.179714960456942,0.014852788222779259,0.014852788222779259,0.009213799133284626,0.009213799133284626,0.2941401925684456,0.2941401925684456,0.6817932200754906,0.6817932200754906,0.26887238112277895,0.32302998718464754,0.0768450095089264,0.04795269537100001,0.7267948590925672
2014-07-16,3886.2978122122513,5.431696028665273,0.2055559107187408,0.0,0.5095573737076381,0.17995409754957878,0.014897626600206559,0.014897626600206559,0.00917596931018023,0.00917596931018023,0.2943132251372169,0.2943132251372169,0.681613178952396,0.681613178952396,0.2689942920946303,0.322323129009898,0.07728487244559466,0.047785866818428335,0.7269488576492461
2014-07-17,3891.6568931023567,5.432169818372076,0.20564556791783706,0.0,0.5095748639756941,0.18018079997798478,0.01491439623683969,0.01491439623683969,0.009301309897261604,0.009301309897261604,0.29436081164525835,0.29436081164525835,0.6814234822206404,0.6814234822206404,0.2685758619917454,0.323251449092437,0.0768264837093158,0.04766039980125297,0.7275919959559799
2014-07-18,3889.519333912899,5.431162407254741,0.2051740874419456,0.0,0.5099869279729007,0.18020367610531546,0.014725104261004787,0.014725104261004787,0.009207417535612742,0.009207417535612742,0.29544474189016834,0.29544474189016834,0.6806227363132142,0.6806227363132142,0.2689640423872993,0.3232097956318859,0.07590163162772223,0.04784416520941773,0.7273710537036115
2014-07-19,3880.157295784017,5.431238238614979,0.20542783153595934,0.0,0.5084967217750974,0.17906145189455885,0.014672643165802217,0.014672643165802217,0.009239642551813095,0.009239642551813095,0.29640375461126733,0.29640375461126733,0.6796839596711174,0.6796839596711174,0.2695791200264443,0.3214952459332987,0.07597731803707003,0.048089518142081185,0.7281065796723798
2014-07-20,3877.0183825019785,5.430973384603785,0.2052251775200237,0.0,0.5084379507717722,0.17890908081242798,0.014709597700311602,0.014709597700311602,0.00914588951513584,0.00914588951513584,0.2968116059177487,0.2968116059177487,0.6793329068668037,0.6793329068668037,0.26946019668128435,0.3210984192196908,0.07618624643420259,0.048176024158961175,0.728182944912958
2014-07-21,3866.0930426448117,5.430338688994493,0.2056447246924248,0.0,0.5074319442962979,0.17817752465620226,0.014834742829128012,0.014834742829128012,0.009139583901323191,0.009139583901323191,0.2980163279090876,0.2980163279090876,0.6780093453604613,0.6780093453604613,0.26796733615883084,0.32154260141694874,0.07605160793112846,0.048575430609848654,0.7296286756204087
2014-07-22,3858.4550910910075,5.431838768115942,0.20562469073188594,0.0,0.5057823492806416,0.17715151262489404,0.014900198504901953,0.014900198504901953,0.009245575161805486,0.009245575161805486,0.2990833973805574,0.2990833973805574,0.6767708289527352,0.6767708289527352,0.26656326249195295,0.32084852962073207,0.07695228691164882,0.04834951733022256,0.7312086642251865
2014-07-23,3855.7674065946276,5.436273029296285,0.205642505045722,0.0,0.5064982159299172,0.1772965915719881,0.014850863683888042,0.014850863683888042,0.009218623218805929,0.009218623218805929,0.2995988290112655,0.2995988290112655,0.6763316840860405,0.6763316840860405,0.26667502617538935,0.3206483416555324,0.07668786138360334,0.04841191548962707,0.7313248941371941
2014-07-24,3861.3400658980863,5.439664930948608,0.2056538505282077,0.0,0.5087739596040793,0.17831328644164204,0.014879755401365847,0.014879755401365847,0.009078637010415846,0.009078637010415846,0.29967150212951305,0.29967150212951305,0.6763701054587055,0.6763701054587055,0.26821563931053083,0.3201417018395796,0.07552499538414584,0.04874823759852154,0.7308919829617977
2014-07-25,3866.701680292539,5.443275561946567,0.20564786903376367,0.0,0.5094632931151784,0.17890214398932178,0.014786418670877582,0.014786418670877582,0.008847730260955368,0.008847730260955368,0.2995484975533697,0.2995484975533697,0.6768173535147973,0.6768173535147973,0.2676231440670549,0.32131335190224597,0.07515245606349234,0.048459357109656,0.7294367840326152
2014-07-26,3865.126014974694,5.444132381964476,0.20552288243803868,0.0,0.510132276930197,0.17916649238019547,0.015020551465509771,0.015020551465509771,0.008832663689419715,0.008832663689419715,0.2998136786009488,0.2998136786009488,0.6763331062441216,0.6763331062441216,0.2654476677664059,0.3228702385846538,0.07548570224591529,0.04846878702182542,0.730480696782056
2014-07-27,3859.6526969130286,5.445398586518732,0.20540411691720256,0.0,0.5096270851567547,0.17864519370324886,0.015315875750941368,0.015315875750941368,0.008798686402352655,0.008798686402352655,0.3005142933692871,0.3005142933692871,0.675371144477419,0.675371144477419,0.26517989819291843,0.3223042242257719,0.07551112217430647,0.04882275567820062,0.7320231887890729
2014-07-28,3860.0896484510963,5.445000379046319,0.20532202389792534,0.0,0.5084860236668125,0.17815523842673164,0.01545325110693313,0.01545325110693313,0.00874014331111066,0.00874014331111066,0.30046476517073223,0.30046476517073223,0.675341840411224,0.675341840411224,0.2656646530960892,0.32133214445127634,0.07598372876926487,0.04857979745201151,0.7322483069277264
2014-07-29,3861.2280548931003,5.441113977841858,0.20537226314432513,0.0,0.5082495815940157,0.17806786326931928,0.015371469783519399,0.015371469783519399,0.008681425897416543,0.008681425897416543,0.30084905304345694,0.30084905304345694,0.6750980512756072,0.6750980512756072,0.2651453690276301,0.3219628176333214,0.07567049166401295,0.04860710654008252,0.731994650639898
2014-07-30,3856.2455910991393,5.4470003821169275,0.2055779014082754,0.0,0.508065479973658,0.17790498639054914,0.01551195958301921,0.01551195958301921,0.00859661308032546,0.00859661308032546,0.3033115981159987,0.3033115981159987,0.6725798292206563,0.6725798292206563,0.2657738644488022,0.3208729566478846,0.07387155279228255,0.04874902800571915,0.7341313253836295
2014-07-31,3854.192354503675,5.455263359656521,0.2053749953236103,0.0,0.5067825591207601,0.17750481357075598,0.01535699718327863,0.01535699718327863,0.008523861691098629,0.008523861691098629,0.30486102617606775,0.30486102617606775,0.6712581149495551,0.6712581149495551,0.2655099937397805,0.319341137948852,0.07393454412212036,0.049531814063053556,0.734457582202406
2014-08-01,3855.0218529868666,5.443154739026828,0.20484772676457103,0.0,0.506536678138805,0.17733370992797629,0.015600607458383682,0.015600607458383682,0.008529556438107317,0.008529556438107317,0.30505194262050694,0.30505194262050694,0.6708178934830019,0.6708178934830019,0.26557626459009304,0.31974101875646527,0.07303611686663146,0.04976562581905379,0.7355512667885387
2014-08-02,3858.174197918435,5.4417853020392455,0.2045595229881845,0.0,0.5065394862506101,0.17744216301827026,0.015306891746886141,0.015306891746886141,0.008358199512360479,0.008358199512360479,0.3053744276043403,0.3053744276043403,0.6709604811364128,0.6709604811364128,0.26649014738925675,0.3197084138814581,0.07251251931524393,0.04952723002515672,0.733948002953158
2014-08-03,3842.1309077366172,5.435567209069176,0.2044264972497659,7.208585138415365e-05,0.5033871349512004,0.17578706922236567,0.014947760210827435,0.014947760210827435,0.008293185847434876,0.008293185847434876,0.3069226112252705,0.3069226112252705,0.6698364427164674,0.6698364427164674,0.2646562859473342,0.3192096521654252,0.07358544483616755,0.049831901504170044,0.7335145506509196
2014-08-04,3846.972842528574,5.429403202328967,0.20417534178479857,0.00021551092932937303,0.5029502440157205,0.17581487230139692,0.015057047047248811,0.015057047047248811,0.008283644642207665,0.008283644642207665,0.3062415505025757,0.3062415505025757,0.6704177578079678,0.6704177578079678,0.26532037072771597,0.31857227758185636,0.07429275963923972,0.049791458452781316,0.7333552716228122
2014-08-05,3840.739855279134,5.427695608858916,0.20329675062589284,0.0003396522577922899,0.501527604354258,0.17516166379578121,0.015057452288417837,0.015057452288417837,0.008231624254701317,0.008231624254701317,0.306234411598128,0.306234411598128,0.6704765118587531,0.6704765118587531,0.26361070645404766,0.31895780476854485,0.07499743951403942,0.049720890685243053,0.7331224923593265
2014-08-06,3838.646931146801,5.4256751587483745,0.2028247717206524,0.000620817172644668,0.5012752657569777,0.17494606522934616,0.015045645473810841,0.015045645473810841,0.008274064407516173,0.008274064407516173,0.3058157491452362,0.3058157491452362,0.6708645409734368,0.6708645409734368,0.26396316797971947,0.31898889272986375,0.0750675352056309,0.04914869882033305,0.7329358170722992
2014-08-07,3838.596676379505,5.424557116676848,0.20242843880526148,0.0009919543934073661,0.5017446330894635,0.1751126126126126,0.015082828992494801,0.015082828992494801,0.008224287250687943,0.008224287250687943,0.30488461452368526,0.30488461452368526,0.6718082692331319,0.6718082692331319,0.26419998964209346,0.3199203550054783,0.07498573755541481,0.04887023954116248,0.7321244648399317
2014-08-08,3836.11817757666,5.426109501296325,0.20220381967359377,0.0012575337875113319,0.5012267092720153,0.17478006689339218,0.01516542048041801,0.01516542048041801,0.008120809545678388,0.008120809545678388,0.3046854102503543,0.3046854102503543,0.6720283597235495,0.6720283597235495,0.2647451053506027,0.3192515824177496,0.07512840429405106,0.04844255918410144,0.7318240565870129
2014-08-09,3836.508011401132,5.4247086602178385,0.20160230849908395,0.0014499335485864105,0.5014026651597705,0.17465354319652912,0.015176049315169894,0.015176049315169894,0.008112801677856394,0.008112801677856394,0.3040786415335533,0.3040786415335533,0.6726325074734202,0.6726325074734202,0.2665190781341692,0.3175504063104654,0.07568297105830968,0.048327927026764625,0.7313481414233642
2014-08-10,3840.492670285586,5.424745092071222,0.20109423361667705,0.0016862826012729866,0.5022987862406854,0.1751949727879706,0.015133661099228729,0.015133661099228729,0.00812569373434551,0.00812569373434551,0.3030877344784202,0.3030877344784202,0.6736529106880057,0.6736529106880057,0.266315957445788,0.31877847017058764,0.07561781447498411,0.04799965351772776,0.7304552281232402
