Date,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_28,revenue_lag_56,revenue_lag_365,revenue_lag_366,revenue_lag_7_gap549,revenue_lag_28_gap549,revenue_lag_365_gap549,cogs_lag_7,cogs_lag_7_gap549,cogs_lag_365,cogs_lag_365_gap549,revenue_roll_mean_7,revenue_roll_std_7,revenue_roll_mean_14,revenue_roll_std_14,revenue_roll_mean_28,revenue_roll_std_28,revenue_roll_mean_56,revenue_roll_std_56,revenue_roll_mean_91,revenue_roll_std_91,revenue_roll_mean_365,revenue_roll_std_365,revenue_roll_mean_28d_gap549,revenue_roll_std_28d_gap549,cogs_roll_mean_28d_gap549,cogs_roll_std_28d_gap549,revenue_roll_mean_91d_gap549,revenue_roll_std_91d_gap549,cogs_roll_mean_91d_gap549,cogs_roll_std_91d_gap549,revenue_roll_mean_365d_gap549,revenue_roll_std_365d_gap549,cogs_roll_mean_365d_gap549,cogs_roll_std_365d_gap549,cogs_roll_mean_28,gross_margin_lag_365,revenue_same_day_ly_365,revenue_same_day_ly_366,gross_margin_pct_lag_365_gap549,gross_margin_pct_roll_mean_91d_gap549,revenue_decomp_trend_m7_gap549,revenue_decomp_seasonal_m7_gap549,revenue_decomp_random_m7_gap549,cogs_decomp_trend_m7_gap549,cogs_decomp_seasonal_m7_gap549,cogs_decomp_random_m7_gap549,revenue_decomp_trend_m365_gap549,revenue_decomp_seasonal_m365_gap549,revenue_decomp_random_m365_gap549,cogs_decomp_trend_m365_gap549,cogs_decomp_seasonal_m365_gap549,cogs_decomp_random_m365_gap549
2023-06-15,1285064.15,1167887.5,1830856.99,1206377.91,2029589.44,937152.62,1122552.93,1167887.5,1206377.91,937152.62,1132700.46,1132700.46,894184.44,894184.44,1026996.2671428572,195407.3901519618,1260412.6199999999,625525.2085859868,1399164.3589285717,528868.7198671721,1734955.5228571428,716531.4634975656,1927191.2535164838,761031.593255134,2849591.896821918,1645145.5253384812,1399164.3589285717,528868.7198671721,1390984.175,520437.2907637025,1927191.2535164838,761031.593255134,1714534.4327472528,657911.5441719278,2849591.896821918,1645145.5253384812,2567837.2360821916,1435809.8573054082,1390984.175,0.04584971442538362,937152.62,1122552.93,0.04584971442538362,0.09993517723217732,1026996.2671428572,-311980.1903641455,-231611.88085164834,1065360.4,-265679.8998319325,-179825.20414835156,2849591.896821918,-1665446.4893972604,934244.3866027396,2567837.2360821916,-1295559.4905479453,539399.3571643839
2023-06-16,1112918.62,708706.53,2987950.32,2106714.51,1794195.22,1601200.69,937152.62,708706.53,2106714.51,1601200.69,724333.47,724333.47,1536265.51,1536265.51,1186018.2885714285,311605.8792014986,1177120.5028571428,422481.1848116073,1388991.0078571432,517368.85483025236,1735449.5489285716,716582.5854475711,1917376.4623076923,756504.3370362808,2850196.444739726,1644726.0038372446,1388991.0078571432,517368.85483025236,1396675.6703571428,525079.5163796569,1917376.4623076923,756504.3370362808,1707415.4824175825,652444.6654461297,2850196.444739726,1644726.0038372446,2568791.7602739725,1435237.8803795562,1396675.6703571428,0.04055405447021131,1601200.69,937152.62,0.04055405447021131,0.0988176137172698,1186018.2885714285,-30805.7516246496,-199959.07461538463,1231122.31,-12148.818851540427,-193451.43354395623,2850196.444739726,-1880164.1782602738,279730.88823287725,2568791.7602739725,-1530777.0850136988,137029.05475342507
2023-06-17,1821860.68,919265.14,1881588.13,1531889.09,2748359.42,1355809.66,1601200.69,919265.14,1531889.09,1355809.66,968146.91,968146.91,1345601.61,1345601.61,1308110.1985714287,354189.67905253766,1169429.1014285714,409448.75234428776,1397634.5585714285,521846.93644397875,1718048.6398214286,703245.9733941322,1900873.8803296704,742801.037820062,2851341.9210410956,1643827.7206929533,1397634.5585714285,521846.93644397875,1413361.9571428571,530910.2894761726,1900873.8803296704,742801.037820062,1694330.640989011,637863.6243992897,2851341.9210410956,1643827.7206929533,2570081.995479452,1434346.6505189072,1413361.9571428571,0.007529117324624914,1355809.66,1601200.69,0.007529117324624914,0.09765316600795759,1308110.1985714287,118778.64711484606,314195.04013736243,1352320.9599999997,129276.0862464987,266764.26739010995,2851341.9210410956,-1525413.791178082,718417.9436849321,2570081.995479452,-1170766.8375479453,462575.21894520544
2023-06-18,1773908.51,999032.78,1911470.99,1661241.07,1715238.6,1368150.26,1355809.66,999032.78,1661241.07,1368150.26,1047782.72,1047782.72,1378715.06,1378715.06,1418531.8914285714,362169.8400318923,1159465.79,391298.1260570093,1401589.6857142858,524332.5794761151,1719061.9617857144,703282.7330447936,1899981.4008791207,742907.7372227238,2852448.3165753423,1642962.3751433617,1401589.6857142858,524332.5794761151,1428118.4317857143,537184.6883605549,1899981.4008791207,742907.7372227238,1696402.2427472528,638049.6961458273,2852448.3165753423,1642962.3751433617,2571363.0392876714,1433488.2397277425,1428118.4317857143,-0.007721958843906551,1368150.26,1355809.66,-0.007721958843906551,0.09603353048691653,1418531.8914285714,170592.80593837556,810.4931318680756,1466394.2928571429,134644.35549019623,-36178.9976373628,2852448.316575343,-1016766.8573287671,1645309.681328766,2571363.0392876714,-637296.5996438357,1274712.9360410958
2023-06-19,1771984.63,1214991.34,586748.17,1253389.32,2513749.87,1104685.57,1368150.26,1214991.34,1253389.32,1104685.57,1243394.6,1243394.6,1105268.19,1105268.19,1454048.2457142859,350897.65392516967,1222098.4792857144,361626.73464968055,1409097.4178571429,523636.503079292,1700309.3894642857,695667.0991947348,1893736.4076923076,744173.9911978454,2853431.6597260274,1642020.5734763814,1409097.4178571429,523636.503079292,1443422.607142857,533434.9852696526,1893736.4076923076,744173.9911978454,1692385.5578021978,637973.8107012833,2853431.6597260274,1642020.5734763814,2572509.033150685,1432479.8029044184,1443422.607142857,-0.0005274079935704047,1104685.57,1368150.26,-0.0005274079935704047,0.09481097697364436,1454048.2457142856,434486.2295518208,403902.9459065932,1506417.342857143,370916.22579831944,395888.13068681303,2853431.6597260274,-1477291.9637534244,-1001922.6276575341,2572509.033150685,-1105656.1105753426,-829313.3621780819
2023-06-20,1463605.82,948995.31,819389.63,1071404.44,1853822.02,1251306.12,1104685.57,948995.31,1071404.44,1251306.12,997983.77,997983.77,1173503.24,1173503.24,1491984.697142857,297484.306995245,1250324.2535714286,342702.99680501636,1414209.7760714288,520909.11315329623,1688893.8260714284,698342.1558469321,1886085.8883516483,747568.0683095729,2853330.9593150686,1642120.2212029658,1414209.7760714288,520909.11315329623,1449747.007142857,529512.9874127863,1886085.8883516483,747568.0683095729,1686140.0499999998,639829.8450219347,2853330.9593150686,1642120.2212029658,2572629.052767123,1432364.096379846,1449747.007142857,0.062177335151209934,1251306.12,1104685.57,0.062177335151209934,0.09406655819715293,1491984.697142857,-32784.38913165254,158356.0544505496,1537749.7185714282,-34392.33148459369,144723.70497252772,2853330.9593150686,-1824105.805739726,-637463.7440821915,2572629.052767123,-1417151.0177397262,-452861.9516027395
2023-06-21,1214550.47,1285064.15,1101768.07,1222908.7,2201542.06,1648432.09,1251306.12,1285064.15,1222908.7,1648432.09,1307106.22,1307106.22,1604918.15,1604918.15,1529323.4742857143,283246.3516693589,1282086.2192857142,348433.74180957564,1425764.3078571428,520096.12982228084,1677195.4962499999,695077.7543233039,1881624.3251648352,748378.7651171179,2853051.5168493153,1642334.4887259407,1425764.3078571428,520096.12982228084,1459451.9514285715,527982.3360081065,1881624.3251648352,748378.7651171179,1683011.4947252746,639988.8878727452,2853051.5168493153,1642334.4887259407,2572369.1499726027,1432548.7648296768,1459451.9514285715,0.026397168718063583,1648432.09,1251306.12,0.026397168718063583,0.09343757853807741,1529323.4742857143,-344687.6950140056,69927.368873626,1566742.2057142854,-318767.5879551819,142137.5006043958,2853051.5168493153,-1412186.336630137,-147581.96556164394,2572369.1499726027,-1076323.0649452056,-243568.85404109582
2023-06-22,1546435.59,1112918.62,1167887.5,1558297.56,2021989.32,1777867.4,1648432.09,1112918.62,1558297.56,1777867.4,1168775.11,1168775.11,1748875.07,1748875.07,1609871.2985714285,217676.3223223402,1318433.7828571429,361886.4818266661,1429994.8732142856,521693.4283591985,1671030.5689285714,693493.2484521137,1874696.8965934066,747312.9891897195,2852774.4921643836,1642524.86299913,1429994.8732142856,521693.4283591985,1460484.3764285713,528322.638179003,1874696.8965934066,747312.9891897195,1677538.016703297,638161.1405351522,2852774.4921643836,1642524.86299913,2572077.1399452053,1432727.9383839318,1460484.3764285713,0.016307363530035954,1777867.4,1648432.09,0.016307363530035954,0.09286909671843284,1609871.2985714287,-314132.75439775886,-577062.7643956046,1634387.3914285712,-268219.2645658261,-479990.6983516483,2852774.4921643836,-1294535.138109589,820727.9325479453,2572077.1399452053,-965164.3356301372,609662.7036164387
2023-06-23,1676753.39,1821860.68,708706.53,1613168.79,2162674.08,2040125.86,1777867.4,1821860.68,1613168.79,2040125.86,1884666.84,1884666.84,2025685.77,2025685.77,1637782.322857143,258151.3510347064,1411900.3057142855,361275.4822871947,1444425.9110714286,532426.2908577798,1668433.493392857,691889.0759926749,1861578.6824175823,733953.2816661805,2852711.7852876713,1642556.4094160453,1444425.9110714286,532426.2908577798,1478286.6992857142,542421.6250085119,1861578.6824175823,733953.2816661805,1669708.57,628031.4787267124,2852711.7852876713,1642556.4094160453,2572356.018027397,1432631.195450037,1478286.6992857142,0.007078038802958992,2040125.86,1777867.4,0.007078038802958992,0.0909987563270715,1637782.322857143,-43309.58142857118,-388265.13508241775,1669074.4528571428,-24810.732857142662,-415901.7384890112,2852711.7852876713,-1222603.6456301368,366660.8135890411,2572356.0180273973,-873680.295369863,213626.71657534223
2023-06-24,2017237.85,1773908.51,919265.14,1665269.85,2151921.73,2050706.5,2040125.86,1773908.51,1665269.85,2050706.5,1816537.46,1816537.46,1957791.36,1957791.36,1716900.902857143,368226.3245349564,1512505.5507142858,406781.94580751023,1468085.5082142856,556766.2870053491,1671573.0798214285,694516.8033601433,1859477.81021978,732322.6085391195,2853470.777260274,1642248.7775891062,1468085.5082142856,556766.2870053491,1498782.024642857,561979.2992765751,1859477.81021978,732322.6085391195,1669536.2978021977,627858.9961304219,2853470.777260274,1642248.7775891062,2573248.609589041,1432348.707672199,1498782.024642857,0.04530884356196262,2050706.5,2040125.86,0.04530884356196262,0.09024892968166129,1716900.9028571427,119128.78882352955,175732.84673076938,1735795.8557142857,131218.76988795528,95582.98656593368,2853470.777260274,-892981.1461917806,1705398.2312739727,2573248.609589041,-486214.61035616475,1411968.0075616434
2023-06-25,2327738.57,1771984.63,999032.78,1278003.36,2489853.45,1964805.24,2050706.5,1771984.63,1278003.36,1964805.24,1846296.05,1846296.05,2036033.68,2036033.68,1808890.8385714286,454586.6369938262,1613711.365,443779.7788945271,1508725.1803571428,583276.1400746786,1670252.7357142854,693001.5183263386,1861622.6196703298,733676.974237081,2854706.6921643834,1641747.8232338228,1508725.1803571428,583276.1400746786,1540739.1835714285,590186.6626774012,1861622.6196703298,733676.974237081,1674802.801098901,632664.9670349819,2854706.6921643834,1641747.8232338228,2574466.663890411,1432079.6226584031,1540739.1835714285,-0.0362521630897116,1964805.24,2050706.5,-0.0362521630897116,0.08886909648978772,1808890.8385714288,169406.93750700302,179232.47041208734,1826414.0628571429,131749.39109243714,83279.74557692272,2854706.692164384,-1110593.6837945208,828847.8885890408,2574466.663890411,-801893.1662876714,930971.8542876714
2023-06-26,2415914.18,1463605.82,1214991.34,970756.2,3746325.95,1223063.47,1964805.24,1463605.82,970756.2,1223063.47,1523555.95,1523555.95,1196024.1,1196024.1,1806777.1857142856,456490.0650100744,1630412.7157142856,431859.66611286195,1525798.5392857143,573866.5378246683,1629225.6696428568,633295.955474562,1855467.0375824177,734776.0539825938,2855325.1764931506,1641173.87855634,1525798.5392857143,573866.5378246683,1558084.0875,581369.5740637013,1855467.0375824177,734776.0539825938,1671670.6157142853,632793.2072793613,2855325.1764931506,1641173.87855634,2575313.450712329,1431353.5065399085,1558084.0875,0.02210790417933084,1223063.47,1964805.24,0.02210790417933084,0.0872450980280844,1806777.1857142854,446344.78910364147,255478.47392857165,1823777.6828571428,383946.4930252101,331573.0107692307,2855325.176493151,-1173280.1462465753,-1726039.6835342464,2575313.450712329,-760343.6316849313,-1648553.9930958902
2023-06-27,1448810.25,1214550.47,948995.31,1407280.07,3434826.63,1200258.49,1223063.47,1214550.47,1407280.07,1200258.49,1217310.4,1217310.4,1181002.97,1181002.97,1793410.932857143,477602.4475090542,1642697.815,413019.67537135363,1515573.7760714288,578587.5010840179,1587907.0994642857,587150.5097706333,1842709.0087912085,737362.9703716538,2855107.9935068493,1641398.731510269,1515573.7760714288,578587.5010840179,1545102.3485714286,586292.9114628417,1842709.0087912085,737362.9703716538,1661160.2559340661,633327.9710349966,2855107.9935068493,1641398.731510269,2575245.8757260274,1431420.0942178823,1545102.3485714286,0.016042810911506254,1200258.49,1223063.47,0.016042810911506254,0.08608381680924154,1793410.9328571425,-23657.425350139936,413442.4660989011,1815067.3542857142,-24143.36649859929,333984.23626373603,2855107.9935068497,-1651840.7890958905,-647946.8451095894,2575245.8757260274,-1283778.7408493147,-504957.0739863012
2023-06-28,1120986.7,1546435.59,1285064.15,2359645.42,3026687.11,1099988.0,1200258.49,1546435.59,2359645.42,1099988.0,1510053.63,1510053.63,1121806.33,1121806.33,1760665.6285714286,504460.3145535647,1644994.5514285713,410962.2293504437,1478344.2417857142,555334.1744747978,1557380.8735714287,554518.881660103,1839578.7108791207,738998.7045858853,2855703.1454520547,1640799.8706180975,1478344.2417857142,555334.1744747978,1509895.8135714286,567036.4767236273,1839578.7108791207,738998.7045858853,1659811.3472527473,633888.4123830388,2855703.1454520547,1640799.8706180975,2575840.2509863013,1430859.8500152866,1509895.8135714286,-0.01983506183703829,1099988.0,1200258.49,-0.01983506183703829,0.08493994716963653,1760665.6285714286,-336532.28585434164,478823.90815934056,1790595.8785714284,-311361.14151260484,551801.873901099,2855703.145452055,-1828689.1225753422,585281.2678082192,2575840.2509863013,-1516551.7135616438,721268.3556438354
2023-06-29,1317218.46,1676753.39,1112918.62,1830856.99,2926691.09,1517374.4,1099988.0,1676753.39,1830856.99,1517374.4,1642291.41,1642291.41,1548752.98,1548752.98,1667563.3599999999,577395.3717508413,1638717.3292857143,420280.09786026017,1449564.9746428572,557265.9477309949,1523422.7739285713,526667.3592701625,1817230.9457142858,732442.865025947,2854354.277260274,1642104.957054137,1449564.9746428572,557265.9477309949,1477437.3821428572,570183.7756217149,1817230.9457142858,732442.865025947,1639173.8129670331,624750.1844600646,2854354.277260274,1642104.957054137,2574298.689260274,1432271.8447880894,1477437.3821428572,-0.02067952378793268,1517374.4,1099988.0,-0.02067952378793268,0.08465847074945744,1667563.3599999999,-306638.4338095236,-669115.2791483515,1696851.8128571426,-262383.53593837516,-581583.1914285712,2854354.277260274,-1352180.5075753424,828535.239369863,2574298.689260274,-921927.5478356164,646860.734630137
2023-06-30,1025037.51,2017237.85,1821860.68,2987950.32,3072730.67,3627797.75,1517374.4,2017237.85,2987950.32,3627797.75,2127476.27,2127476.27,3660309.96,3660309.96,1644395.6942857143,564127.5888583988,1641089.0085714285,421485.0501682918,1409104.7557142857,476743.8712736577,1501678.7296428569,485029.93311175285,1785427.9938461538,663290.3875127544,2849497.4729863014,1642432.629630434,1409104.7557142857,476743.8712736577,1434634.0875,487015.6204517771,1785427.9938461538,663290.3875127544,1612361.796153846,558714.3847505973,2849497.4729863014,1642432.629630434,2569331.248,1431638.9731055154,1434634.0875,-0.008961968731581015,3627797.75,1517374.4,-0.008961968731581015,0.08363596661300883,1644395.694285714,-73837.29725490171,-495999.72884615377,1656811.4742857143,-56870.171848739286,-473106.79324175837,2849497.4729863014,-398220.82967123296,1782382.6700136985,2569331.2479999997,36759.948287670966,1780448.4195068504
2023-07-01,1855064.19,2327738.57,1773908.51,1881588.13,1262904.96,2940732.69,3627797.75,2327738.57,1881588.13,2940732.69,2283587.28,2283587.28,2915164.04,2915164.04,1892602.3128571429,1070160.1775171938,1804751.607857143,774251.4518459041,1487090.354642857,688474.4138306227,1551719.4428571428,592579.7969488648,1795108.556043956,689830.2738853049,2852578.1639726027,1643658.3318959486,1487090.354642857,688474.4138306227,1516352.9889285716,711705.0421470797,1795108.556043956,689830.2738853049,1627917.8436263737,609364.6623993107,2852578.1639726027,1643658.3318959486,2572875.0936438353,1434096.2368814303,1516352.9889285716,0.00869465289618007,2940732.69,3627797.75,0.00869465289618007,0.08189810107668931,1892602.3128571426,109779.82714285729,-235257.78414835158,1931822.9628571428,124361.90997198885,-278071.74763736274,2852578.163972603,566144.1087260272,-455870.88863013685,2572875.0936438353,948164.6436301367,-593132.1990547949
2023-07-02,4065184.9,2415914.18,1771984.63,1911470.99,1344901.28,2881135.64,2940732.69,2415914.18,1911470.99,2881135.64,2480623.5,2480623.5,2881761.18,2881761.18,2096412.6442857143,1298028.5881993785,1952651.7414285713,946186.8460202196,1556058.7657142857,817244.6185832926,1596320.964642857,666158.490909823,1798827.8920879122,699984.8087789151,2855212.2759178085,1644474.427195481,1556058.7657142857,817244.6185832926,1586054.9092857144,843772.2109566863,1798827.8920879122,699984.8087789151,1637211.4751648353,637882.6279836983,2855212.2759178085,1644474.427195481,2575796.339561644,1435812.1156019955,1586054.9092857144,-0.0002171157759167622,2881135.64,2940732.69,-0.0002171157759167622,0.08033644311884573,2096412.6442857143,165555.68050420185,-759568.5193406595,2141450.4542857143,126508.8379551822,-886624.6197527475,2855212.2759178085,352872.2185068496,-312406.58995890385,2575796.339561644,685899.8653424657,-283715.9273698628
2023-07-03,3842586.5,1448810.25,1463605.82,586748.17,1257605.18,2153864.87,2881135.64,1448810.25,586748.17,2153864.87,1505101.29,1505101.29,2157011.11,2157011.11,2323897.435714286,1305135.0779589575,2065337.3107142856,976906.86283059,1643717.8949999998,840721.3386039289,1628170.9398214289,691813.7275623966,1805153.6546153845,708624.7361793406,2857643.3414520547,1644090.602583495,1643717.8949999998,840721.3386039289,1675146.6235714287,870035.2956744174,1805153.6546153845,708624.7361793406,1646572.1971428571,653329.5584569622,2857643.3414520547,1644090.602583495,2578438.685369863,1435926.7485785133,1675146.6235714287,-0.0014607415923914287,2153864.87,2881135.64,-0.0014607415923914287,0.07917321430366973,2323897.435714286,456773.25745098037,-375812.52851648396,2372359.888571428,394368.0115126051,-447170.8680219779,2857643.3414520547,-76348.11682191747,-471334.2194931512,2578438.685369863,311252.834150685,-584488.4530958901
2023-07-04,3041203.79,1120986.7,1214550.47,819389.63,2093872.9,1553431.51,2153864.87,1120986.7,819389.63,1553431.51,1156338.1,1156338.1,1547553.58,1547553.58,2582635.8314285716,1202402.464968391,2188023.382142857,969667.6871529138,1719173.817857143,858617.9154536079,1643140.2714285715,710880.2694210489,1808969.7920879119,713786.7355422982,2861420.667369863,1642669.1281662385,1719173.817857143,858617.9154536079,1754878.1289285715,887752.9930215679,1808969.7920879119,713786.7355422982,1654375.8431868132,665463.6249170387,2861420.667369863,1642669.1281662385,2582471.6440547947,1435090.3753964955,1754878.1289285715,0.0037838359542481117,1553431.51,2153864.87,0.0037838359542481117,0.07767460994496024,2582635.831428571,-26458.36546218476,1383896.4159065934,2638537.8028571424,-27546.250224089472,1458258.9082967038,2861420.667369863,-893378.0558630135,-1490563.0769041097,2582471.6440547947,-528736.2940273975,-1497962.4742465755
2023-07-05,2932155.47,1317218.46,1546435.59,1101768.07,942802.49,378420.41,1553431.51,1317218.46,1101768.07,378420.41,1338753.3,1338753.3,311258.46,311258.46,2731885.3371428573,1077506.1263407292,2246275.4828571426,952504.1891964985,1764180.8510714285,858084.4404877085,1668482.459107143,710755.845555249,1824811.8893406591,709831.9619984268,2866855.036109589,1637705.6997706734,1764180.8510714285,858084.4404877085,1800809.8989285713,884956.4736032494,1824811.8893406591,709831.9619984268,1671733.0014285713,663245.8425379104,2866855.036109589,1637705.6997706734,2588108.8841917804,1430177.063505332,1800809.8989285713,0.17747972420409341,378420.41,1553431.51,0.17747972420409341,0.07607858670827812,2731885.337142857,-327215.3527731091,919818.6864285716,2785694.632857143,-302049.7242857141,1008050.5257417579,2866855.036109589,-1975487.5978630134,-2676605.7529041097,2588108.884191781,-1607814.6284931507,-2872587.520041096
2023-07-06,2361965.0,1025037.51,1676753.39,1167887.5,2064680.43,677894.56,378420.41,1025037.51,1167887.5,677894.56,986082.95,986082.95,516308.19,516308.19,2663389.0814285716,1211056.5127913835,2165476.2207142855,1047748.5308643099,1741955.0017857144,881832.4936735407,1641355.375,724221.5559449166,1819341.3496703296,717794.836437712,2866492.4858630137,1638206.1874028968,1741955.0017857144,881832.4936735407,1777374.215,911592.8157189928,1819341.3496703296,717794.836437712,1667471.5048351649,669705.8094004943,2866492.4858630137,1638206.1874028968,2587999.8242465756,1430336.9941168956,1777374.215,0.23836504898342897,677894.56,378420.41,0.23836504898342897,0.07558353113323303,2663389.0814285707,-309161.91431372525,-91534.08552197716,2712897.2557142857,-264441.354145658,-566.2698351648287,2866492.4858630137,-2335387.509506849,1170417.858424658,2587999.8242465756,-2060448.6259452056,1189968.2080410959
2023-07-07,545563.72,1855064.19,2017237.85,708706.53,2462296.67,819877.04,677894.56,1855064.19,708706.53,819877.04,1847193.9,1847193.9,631242.67,631242.67,2575854.108571429,1298227.0364456126,2110124.9014285714,1076263.1923401377,1761012.6035714285,864266.6498501408,1619570.06625,717394.7176324119,1817159.043956044,719258.5574926514,2867649.862136986,1636905.010686503,1761012.6035714285,864266.6498501408,1789284.9507142857,899421.8397523038,1817159.043956044,719258.5574926514,1665485.2197802197,671258.2249645044,2867649.862136986,1636905.010686503,2589168.567808219,1428907.286144017,1789284.9507142857,0.23007641487313754,819877.04,677894.56,0.23007641487313754,0.07567240091677571,2575854.108571429,-92556.3945098037,374985.24469780206,2600131.5657142857,-76315.23717086817,438611.33211538446,2867649.862136986,-2123208.9786164383,-17774.34430136974,2589168.567808219,-1908835.3100273975,-91381.16441095888
2023-07-08,1242319.38,4065184.9,2327738.57,919265.14,1774844.23,1174326.91,819877.04,4065184.9,919265.14,1174326.91,4208667.7,4208667.7,961163.6,961163.6,2110824.4942857143,1258226.6933425495,2001713.4035714287,1127861.7115837648,1757109.4771428572,868445.5452697483,1602340.3050000002,725142.4991317386,1806355.6295604394,726966.089961073,2866651.6448493153,1638051.1621025146,1757109.4771428572,868445.5452697483,1779158.464642857,910536.8503101184,1806355.6295604394,726966.089961073,1656906.2164835166,678791.7043388067,2866651.6448493153,1638051.1621025146,2588410.8738356167,1429845.9412434238,1779158.464642857,0.1815195651098551,1174326.91,819877.04,0.1815195651098551,0.07536443744214326,2110824.494285714,94440.29784313739,565211.3062912091,2096694.08,108849.55182072842,560331.7223901094,2866651.6448493153,-1854017.2461506845,-95856.83864383586,2588410.8738356163,-1693557.1514246583,-173656.6685068491
2023-07-09,809977.6,3842586.5,2415914.18,999032.78,1412638.65,1114251.05,1174326.91,3842586.5,999032.78,1114251.05,3948015.94,3948015.94,906466.26,906466.26,1703747.6542857143,1047954.265548467,1900080.1492857144,1151526.359332422,1756895.757142857,868639.728272542,1594847.625892857,729294.1320661347,1797200.1562637363,731942.7679129768,2866319.58339726,1638419.6235918952,1756895.757142857,868639.728272542,1771298.2389285716,918003.6362857225,1797200.1562637363,731942.7679129768,1649542.5415384616,684150.5102598203,2866319.58339726,1638419.6235918952,2588195.066,1430106.4166260276,1771298.2389285716,0.18647933066789574,1114251.05,1174326.91,0.18647933066789574,0.07521805490128795,1703747.6542857143,190987.90492997217,-859797.0665109893,1650934.1457142858,154241.9935294119,-920310.6812637364,2866319.5833972604,-1833330.820287671,689898.9171643833,2588195.0659999996,-1648498.6101506853,544572.8735342467
2023-07-10,993048.62,3041203.79,1448810.25,1214991.34,1777590.33,837846.02,1114251.05,3041203.79,1214991.34,837846.02,3121467.33,3121467.33,690390.14,690390.14,1454284.7757142857,869093.6099338551,1889091.1057142857,1156885.7157769655,1759751.9107142857,866921.6903367438,1586229.292142857,729946.7263230406,1793702.3397802196,733590.223110989,2867571.960438356,1637038.9613041282,1759751.9107142857,866921.6903367438,1766520.9967857145,921195.0659849776,1793702.3397802196,733590.223110989,1647172.4452747253,685658.1502057015,2867571.960438356,1637038.9613041282,2589343.673342466,1428745.6962311782,1766520.9967857145,0.17599400901850676,837846.02,1114251.05,0.17599400901850676,0.07482932653533778,1454284.7757142857,481742.5518207283,-98916.16390109921,1363529.072857143,419654.1961344538,-208262.1195604397,2867571.9604383563,-1965351.880027397,488607.7639726028,2589343.6733424654,-1763011.6906027398,466482.7398082195
2023-07-11,1294963.64,2932155.47,1120986.7,948995.31,1291079.97,1023293.14,837846.02,2932155.47,948995.31,1023293.14,3019583.5,3019583.5,849565.94,849565.94,1269940.7157142856,597927.4489180722,1926288.2735714284,1138515.3343604768,1784493.0442857144,852694.9930569766,1592491.2042857143,728872.0492834311,1792023.6185714288,733763.121776257,2869266.354712329,1635444.1062507986,1784493.0442857144,852694.9930569766,1779780.5775,912352.6718330047,1792023.6185714288,733763.121776257,1646308.8395604396,685961.4293420818,2869266.354712329,1635444.1062507986,2590767.470849315,1427265.3570618136,1779780.5775,0.1697726616246055,1023293.14,837846.02,0.1697726616246055,0.0745303684081169,1269940.7157142856,-17547.402913165137,-548510.9963736264,1127767.434285714,-18563.467647058667,-544039.6754395603,2869266.354712329,-1932037.1924794517,-252546.0793698635,2590767.4708493147,-1725220.6983561642,-431565.90163013665
2023-07-12,1641747.05,2361965.0,1317218.46,1285064.15,1228705.01,853729.27,1023293.14,2361965.0,1285064.15,853729.27,2368851.11,2368851.11,699954.28,699954.28,1176300.7685714285,424613.26027876016,1954093.052857143,1127193.4842976506,1799543.802142857,847255.0350667682,1601022.9964285714,727331.0298545092,1790082.6008791209,733753.0954798153,2871602.672794521,1633164.4097948752,1799543.802142857,847255.0350667682,1786360.9467857142,909477.152828843,1790082.6008791209,733753.0954798153,1645555.4552747253,686095.0048464469,2871602.672794521,1633164.4097948752,2592935.6962739727,1424984.34857059,1786360.9467857142,0.18012149214469358,853729.27,1023293.14,0.18012149214469358,0.07402963601173149,1176300.7685714285,-315713.8177030811,-361721.76464285725,1002411.07,-290178.02537815104,-317468.1226098902,2871602.672794521,-1864399.6547945202,108091.3174109587,2592935.6962739723,-1656991.542863014,109009.2693835618
2023-07-13,1706485.37,545563.72,1025037.51,1112918.62,1206377.91,1180728.66,853729.27,545563.72,1112918.62,1180728.66,476501.31,476501.31,984866.85,984866.85,1465379.2671428572,582939.5550470527,2064384.174285714,1104611.1294518206,1851550.7517857142,848239.1400247123,1625357.5553571428,736624.5600935501,1793034.9406593407,736365.2836661183,2875406.466082192,1630830.5576018014,1851550.7517857142,848239.1400247123,1821715.76,903803.6326866872,1793034.9406593407,736365.2836661183,1648962.874065934,687882.4327081344,2875406.466082192,1630830.5576018014,2596151.704575342,1422667.8958571313,1821715.76,0.16588215111167026,1180728.66,853729.27,0.16588215111167026,0.07362680143441681,1465379.267142857,-306255.9430252098,-639369.8193406593,1242726.5799999998,-261185.5858823527,-541318.785631868,2875406.466082192,-1949588.937589041,441316.14093150664,2596151.7045753426,-1761065.6484794524,435552.8274657531
